listing_id,title,category,price_fcfa,currency,neighborhood,city_region,bedrooms,surface_m2,date_posted_raw,url
6780491,Résidence California – Immeuble R+5 (Aux Almadies),Maisons à vendre,5000000000.00,XOF,Almadies,Dakar,20,2167,"3. juil., 10:57",https://www.expat-dakar.com/annonce/residence-california-immeuble-r5-aux-almadies-6780491
5750059,Immeuble R+4 à Keur Yoff. A côté des Résidences Ataya,Maisons à vendre,290000000.00,XOF,Hlm grand-yoff,Dakar,,,"6. août, 09:45",https://www.expat-dakar.com/annonce/immeuble-r4-a-keur-yoff-a-cote-des-residences-ataya-5750059
6816833,Villa a vendre à Zac Mbao,Maisons à vendre,0.00,XOF,Zac Mbao,Dakar,,,"6. août, 09:31",https://www.expat-dakar.com/annonce/villa-a-vendre-a-zac-mbao-6816833
6816060,A vendre villa R+1 avec Piscine à Saly,Maisons à vendre,179500000.00,XOF,Saly Portudal,Thiès,3,515,"5. août, 13:16",https://www.expat-dakar.com/annonce/a-vendre-villa-r1-avec-piscine-a-saly-6816060
6788970,🏡 Maison à vendre – spacieuse,Maisons à vendre,65000000.00,XOF,Saly,Thiès,5,300,"lundi, 09:16",https://www.expat-dakar.com/annonce/maison-a-vendre-spacieuse-6788970
6815766,VILLA À NIANING / PETITE COTE,Maisons à vendre,90000000.00,XOF,Nianing,Thiès,5,600,"5. août, 11:07",https://www.expat-dakar.com/annonce/villa-a-nianing-petite-cote-6815766
6814983,Villa basse angle à la sicap karack,Maisons à vendre,180000000.00,XOF,Point-e,Dakar,,215,"5. août, 10:36",https://www.expat-dakar.com/annonce/villa-basse-angle-a-la-sicap-karack-6814983
6715057,Villa TF Sipres Cap des Biches,Maisons à vendre,90000000.00,XOF,Mbao,Dakar,4,300,"4. août, 14:42",https://www.expat-dakar.com/annonce/villa-tf-sipres-cap-des-biches-6715057
6715607,"Villa spacieuse Sipres 4, Ouest Foire en TF",Maisons à vendre,180000000.00,XOF,Ouest foire,Dakar,3,300,"4. août, 14:42",https://www.expat-dakar.com/annonce/villa-spacieuse-sipres-4-ouest-foire-en-tf-6715607
6715604,"Villa Sipres Al Azhar 4ch, TF sur 225m²",Maisons à vendre,175000000.00,XOF,Mbao,Dakar,4,224,"4. août, 14:39",https://www.expat-dakar.com/annonce/villa-sipres-al-azhar-4ch-tf-sur-225m2-6715604
6336540,VILLA R+3 OUAKAM CITE AVION,Maisons à vendre,80000000.00,XOF,Cité avion,Dakar,8,200,"3. août, 14:44",https://www.expat-dakar.com/annonce/villa-r3-ouakam-cite-avion-6336540
6689982,Villa cité SIPRES Al Ahzard de Zac MBAO sortie 9,Maisons à vendre,165000000.00,XOF,Zac Mbao,Dakar,6,253,"3. août, 14:20",https://www.expat-dakar.com/annonce/villa-cite-sipres-al-ahzard-de-zac-mbao-sortie-9-6689982
6541254,Villa neuve avec BAIL favorable à Ngaparou Terrain 1035 m²,Maisons à vendre,175000000.00,XOF,Ngaparou,Thiès,3,1035,"2. août, 19:27",https://www.expat-dakar.com/annonce/villa-neuve-avec-bail-favorable-a-ngaparou-terrain-1035-m2-6541254
6812663,Maison à vendre Sipres 5 cap des biches Mbao,Maisons à vendre,65000000.00,XOF,Mbao,Dakar,,153,"2. août, 14:00",https://www.expat-dakar.com/annonce/maison-a-vendre-sipres-5-cap-des-biches-mbao-6812663
6560746,Villa coquette à vendre,Maisons à vendre,345000000.00,XOF,Virage,Dakar,4,246,"1. août, 18:23",https://www.expat-dakar.com/annonce/villa-coquette-a-vendre-6560746
6811715,TERRAIN À VENDRE À SAINT LOUIS,Maisons à vendre,40000000.00,XOF,Sicap Sacré-cœur,Dakar,2,1800,"mardi, 19:42",https://www.expat-dakar.com/annonce/terrain-a-vendre-a-saint-louis-6811715
6779419,Ref_6244_PL – Jolie villa en duplex à vendre à Ngaparou,Maisons à vendre,65000000.00,XOF,Ngaparou,Thiès,3,,"31. juil., 13:13",https://www.expat-dakar.com/annonce/ref-6244-pl-jolie-villa-en-duplex-a-vendre-a-ngaparou-6779419
6396152,Villa R+1 d’Exception à Almadies 2 à vendre,Maisons à vendre,95000000.00,XOF,Almadies 2,Dakar,4,175,"29. juin, 11:41",https://www.expat-dakar.com/annonce/villa-r1-dexception-a-almadies-2-a-vendre-6396152
6764093,Jolie villa à vendre sur keur MASSAR unité 11,Maisons à vendre,50000000.00,XOF,Keur Massar,Dakar,6,150,"30. juil., 13:01",https://www.expat-dakar.com/annonce/jolie-villa-a-vendre-sur-keur-massar-unite-11-6764093
6809833,Double case à vendre en plein cœur de saly,Maisons à vendre,169000000.00,XOF,Saly,Thiès,4,889,"30. juil., 07:15",https://www.expat-dakar.com/annonce/double-case-a-vendre-en-plein-coeur-de-saly-6809833
6808362,Opportunités inédites Fann Residence,Maisons à vendre,1800000000.00,XOF,Fann,Dakar,,1150,"29. juil., 17:26",https://www.expat-dakar.com/annonce/opportunites-inedites-fann-residence-6808362
6809327,VENTE VILLA F3 -F4 à (Gorom & Kr Moussa) Paiement /mois,Maisons à vendre,0.00,XOF,Rufisque,Dakar,2,150,"29. juil., 14:41",https://www.expat-dakar.com/annonce/vente-villa-f3-f4-a-gorom-kr-moussa-paiement-mois-6809327
6761737,Villa à vendre à la cité Sonacos de Rufisque,Maisons à vendre,60000000.00,XOF,Mbao,Dakar,,,"29. juil., 11:26",https://www.expat-dakar.com/annonce/villa-a-vendre-a-la-cite-sonacos-de-rufisque-6761737
6791858,Maison gros œuvre 2 étages avec garage intégré,Maisons à vendre,60000000.00,XOF,Rufisque,Dakar,3,150,"4. août, 23:47",https://www.expat-dakar.com/annonce/maison-gros-oeuvre-2-etages-avec-garage-integre-6791858
6578594,Maison à vendre vue sur mer,Maisons à vendre,155000000.00,XOF,Popenguine,Thiès,7,467,"27. juil., 16:17",https://www.expat-dakar.com/annonce/maison-a-vendre-vue-sur-mer-6578594
6806617,Ref_6246_PL – Villa R+1 à vendre à HLM Grand Médine,Maisons à vendre,150000000.00,XOF,HLM Grand Médine,Dakar,4,138,"27. juil., 13:51",https://www.expat-dakar.com/annonce/ref-6246-pl-villa-r1-a-vendre-a-hlm-grand-medine-6806617
6806449,Villa à vendre sacré cœur 3,Maisons à vendre,220000000.00,XOF,Sacré-cœur,Dakar,5,210,"mercredi, 13:51",https://www.expat-dakar.com/annonce/villa-a-vendre-sacre-coeur-3-6806449
6429220,TERRAIN,Maisons à vendre,100000.00,XOF,Keur Massar,Dakar,,6430,"27. juil., 12:21",https://www.expat-dakar.com/annonce/terrain-6429220
6331457,villa à vendre ngor,Maisons à vendre,750000000.00,XOF,Ngor,Dakar,3,443,"27. juil., 12:21",https://www.expat-dakar.com/annonce/villa-a-vendre-ngor-6331457
6514075,Ref_6223_GL Villa de 374m² à vendre à Biagui Virage,Maisons à vendre,400000000.00,XOF,Virage,Dakar,8,374,"27. juil., 11:20",https://www.expat-dakar.com/annonce/ref-6223-gl-villa-de-374m2-a-vendre-a-biagui-virage-6514075
6555085,Grande Villa  r+1 à vendre à keur ndiaye lo,Maisons à vendre,80000000.00,XOF,Keur ndiaye lô,Dakar,8,400,"25. juil., 18:11",https://www.expat-dakar.com/annonce/grande-villa-r1-a-vendre-a-keur-ndiaye-lo-6555085
6744725,Villa à vendre aux Almadie Ngor derrière Philippe Moris,Maisons à vendre,420000000.00,XOF,Almadies,Dakar,5,300,"dimanche, 10:09",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-almadie-ngor-derriere-philippe-moris-6744725
6802673,Villa de 324m2 sicap Liberte 1,Maisons à vendre,240000000.00,XOF,Liberte 1,Dakar,,,"25. juil., 08:38",https://www.expat-dakar.com/annonce/villa-de-324m2-sicap-liberte-1-6802673
6804175,Belles Villa a vendre au Lac Rose,Maisons à vendre,32000000.00,XOF,Lac Rose,Dakar,,150,"24. juil., 17:29",https://www.expat-dakar.com/annonce/belles-villa-a-vendre-au-lac-rose-6804175
6803602,Maison à vendre à diamnadio,Maisons à vendre,65000000.00,XOF,Diamniadio,Dakar,5,300,"24. juil., 10:14",https://www.expat-dakar.com/annonce/maison-a-vendre-a-diamnadio-6803602
6794550,VILLA F3 A VENDRE  RESIDENCE FANAILA LAC ROSE,Maisons à vendre,48000000.00,XOF,Lac Rose,Dakar,,150,"16. juil., 16:12",https://www.expat-dakar.com/annonce/villa-f3-a-vendre-residence-fanaila-lac-rose-6794550
6794561,VILLA F5 PREMIUM  A VENDRE RESIDENCE FANAILA LAC ROSE,Maisons à vendre,115000000.00,XOF,Lac Rose,Dakar,4,150,"16. juil., 16:54",https://www.expat-dakar.com/annonce/villa-f5-premium-a-vendre-residence-fanaila-lac-rose-6794561
6801360,VILLA ANGLE R+2 FORT POTENTIEL COMMERCIAL – TF INDIVIDUEL,Maisons à vendre,110000000.00,XOF,Keur Massar,Dakar,,172,"23. juil., 08:52",https://www.expat-dakar.com/annonce/villa-angle-r2-fort-potentiel-commercial-tf-individuel-6801360
6632042,Villa à vendre sur Popenguine,Maisons à vendre,160000000.00,XOF,Popenguine,Thiès,8,170,"22. juil., 15:23",https://www.expat-dakar.com/annonce/villa-a-vendre-sur-popenguine-6632042
6801144,Villa a vendre a Liberté 2,Maisons à vendre,190000000.00,XOF,Liberte 2,Dakar,6,,"22. juil., 15:21",https://www.expat-dakar.com/annonce/villa-a-vendre-a-liberte-2-6801144
6800980,Ref_4209_GL Immeuble R+2 A VENDRE aux Mamelles,Maisons à vendre,400000000.00,XOF,Mamelles,Dakar,,301,"22. juil., 13:19",https://www.expat-dakar.com/annonce/ref-4209-gl-immeuble-r2-a-vendre-aux-mamelles-6800980
6799997,Maison à vendre Face VDN Ouest Foire,Maisons à vendre,375000000.00,XOF,Dakar,Dakar,10,200,"22. juil., 08:47",https://www.expat-dakar.com/annonce/maison-a-vendre-face-vdn-ouest-foire-6799997
6800064,Villa R+1 à vendre à Bambilor dans une zone securisee,Maisons à vendre,67000000.00,XOF,Bambilor,Dakar,4,300,"22. juil., 00:28",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-a-bambilor-dans-une-zone-securisee-6800064
6649484,Titre foncier,Maisons à vendre,160000000.00,XOF,Saint-Louis,Saint-Louis,8,413,"21. juil., 12:50",https://www.expat-dakar.com/annonce/titre-foncier-6649484
6419820,Jolie maison à vendre OUEST FOIRE,Maisons à vendre,115000000.00,XOF,Ouest foire,Dakar,6,206,"21. juil., 12:04",https://www.expat-dakar.com/annonce/jolie-maison-a-vendre-ouest-foire-6419820
6798334,Villa à vendre emplacement d'exception à Somone,Maisons à vendre,700000000.00,XOF,Somone,Thiès,4,2960,"20. juil., 14:26",https://www.expat-dakar.com/annonce/villa-a-vendre-emplacement-dexception-a-somone-6798334
6759985,Maison AV – Parcelles Assainies U10 (vente directe),Maisons à vendre,85000000.00,XOF,Parcelles Assainies,Dakar,,150,"15. juin, 14:00",https://www.expat-dakar.com/annonce/maison-av-parcelles-assainies-u10-vente-directe-6759985
6732286,Maison à vendre sur bambilor en Vefa,Maisons à vendre,4500000.00,XOF,Bambilor,Dakar,3,150,"2. juin, 10:18",https://www.expat-dakar.com/annonce/maison-a-vendre-sur-bambilor-en-vefa-6732286
6732281,Opportunité Villa meublée à Ngaparou,Maisons à vendre,550000000.00,XOF,Ngaparou,Thiès,5,2000,"18. juil., 14:20",https://www.expat-dakar.com/annonce/opportunite-villa-meublee-a-ngaparou-6732281
6566802,Villa angle tf A vendre mermoz,Maisons à vendre,399000000.00,XOF,Ngor,Dakar,5,341,"18. juil., 09:14",https://www.expat-dakar.com/annonce/villa-angle-tf-a-vendre-mermoz-6566802
6580240,Immeuble R+8 À vendre CPI/vdn,Maisons à vendre,1290000000.00,XOF,Liberte 6 extension,Dakar,24,250,"18. juil., 09:14",https://www.expat-dakar.com/annonce/immeuble-r8-a-vendre-cpivdn-6580240
6795967,Maison R+2 Cité Douane Golf Océan,Maisons à vendre,115000000.00,XOF,Golf,Dakar,9,150,"17. juil., 23:47",https://www.expat-dakar.com/annonce/maison-r2-cite-douane-golf-ocean-6795967
6703055,Villa R+1  à vendre allée milliardaire derriere Saly Center,Maisons à vendre,98000000.00,XOF,Saly,Thiès,,300,"17. juil., 15:44",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-allee-milliardaire-derriere-saly-center-6703055
6790403,Propriétaire vend superbe villa a Saly,Maisons à vendre,65000000.00,XOF,Saly,Thiès,5,150,"17. juil., 10:51",https://www.expat-dakar.com/annonce/proprietaire-vend-superbe-villa-a-saly-6790403
6669793,Magnifique villa à vendre sur OUEST FOIRE,Maisons à vendre,115000000.00,XOF,Ouest foire,Dakar,8,150,"17. juil., 08:13",https://www.expat-dakar.com/annonce/magnifique-villa-a-vendre-sur-ouest-foire-6669793
6329589,Magnifique villa Cité doudou basse Rufisque,Maisons à vendre,69000000.00,XOF,Rufisque,Dakar,5,200,"17. juil., 08:10",https://www.expat-dakar.com/annonce/magnifique-villa-cite-doudou-basse-rufisque-6329589
6794851,Maison de 600 mètre carrés à vendre sur Kaolack,Maisons à vendre,12000000.00,XOF,Kahone,Kaolack,5,600,"17. juil., 03:21",https://www.expat-dakar.com/annonce/maison-de-600-metre-carres-a-vendre-sur-kaolack-6794851
6794565,À vendre – Superbe villa  sur un terrain de  150 m² à Sally,Maisons à vendre,130000000.00,XOF,Saly,Thiès,4,150,"30. juil., 12:45",https://www.expat-dakar.com/annonce/a-vendre-superbe-villa-sur-un-terrain-de-150-m2-a-sally-6794565
6784346,"🏝️ ÎLE DE NGOR – UN LIEU DE VIE, UN INVESTISSEMENT*",Maisons à vendre,375000000.00,XOF,Ngor,Dakar,8,460,"16. juil., 11:21",https://www.expat-dakar.com/annonce/ile-de-ngor-un-lieu-de-vie-un-investissement-6784346
6697740,Opportunité vente flash,Maisons à vendre,345000000.00,XOF,Virage,Dakar,5,330,"16. juil., 10:52",https://www.expat-dakar.com/annonce/opportunite-vente-flash-6697740
6351283,IMMEUBLE DE 150 m2 angle R+3,Maisons à vendre,200000000.00,XOF,Guediawaye,Dakar,,150,"15. juil., 23:10",https://www.expat-dakar.com/annonce/immeuble-de-150-m2-angle-r3-6351283
6289321,MAISON DE 224 m2 A VENDRE BEN TALY,Maisons à vendre,160000000.00,XOF,Grand-Dakar,Dakar,,224,"15. juil., 23:08",https://www.expat-dakar.com/annonce/maison-de-224-m2-a-vendre-ben-taly-6289321
6792934,VILLA A VENDRE AUX ALMADIES,Maisons à vendre,675000000.00,XOF,Almadies,Dakar,7,280,"15. juil., 16:13",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-almadies-6792934
6479007,"Villa R + 1, 225 m2,  Cité Ridwan,  M'Bao TF",Maisons à vendre,150000000.00,XOF,Dakar,Dakar,3,225,"15. juil., 13:16",https://www.expat-dakar.com/annonce/villa-r-1-225-m2-cite-ridwan-mbao-tf-6479007
6626611,Maison ( F4 R+1) à vendre - Diamniadio,Maisons à vendre,150000001.00,XOF,Diamniadio,Dakar,3,300,"Aujourd'hui, 12:24",https://www.expat-dakar.com/annonce/maison-f4-r1-a-vendre-diamniadio-6626611
6704589,Villa à vendre  Saly ( quartier Niakh-nikhal),Maisons à vendre,58500000.00,XOF,Saly,Thiès,4,110,"28. avr., 17:17",https://www.expat-dakar.com/annonce/villa-a-vendre-saly-quartier-niakh-nikhal-6704589
6761792,Belle Villa avec piscine a Somone,Maisons à vendre,120532000.00,XOF,Somone,Thiès,3,604,"16. juin, 17:24",https://www.expat-dakar.com/annonce/belle-villa-avec-piscine-a-somone-6761792
6789867,Belle villa à vendre haut standing à Somone,Maisons à vendre,220000000.00,XOF,Somone,Thiès,5,,"20. juil., 15:54",https://www.expat-dakar.com/annonce/belle-villa-a-vendre-haut-standing-a-somone-6789867
6711427,Villa à vendre à Diamniadio,Maisons à vendre,180000000.00,XOF,Diamniadio,Dakar,,,"13. juil., 11:10",https://www.expat-dakar.com/annonce/villa-a-vendre-a-diamniadio-6711427
6712973,Immeuble a vendre aux Mamelles,Maisons à vendre,425000000.00,XOF,Mamelles,Dakar,,,"10. juil., 13:33",https://www.expat-dakar.com/annonce/immeuble-a-vendre-aux-mamelles-6712973
6721243,Villa R+1 angle a vendre a Nord Foire,Maisons à vendre,170000000.00,XOF,Nord foire,Dakar,,200,"15. mai, 15:38",https://www.expat-dakar.com/annonce/villa-r1-angle-a-vendre-a-nord-foire-6721243
6668784,Magnifique Villa à vendre à Diamniadio,Maisons à vendre,80000000.00,XOF,Diamniadio,Dakar,6,150,"10. juil., 10:30",https://www.expat-dakar.com/annonce/magnifique-villa-a-vendre-a-diamniadio-6668784
6785642,Villa R+1 à démolir castor,Maisons à vendre,100000000.00,XOF,Castor,Dakar,,160,"8. juil., 15:55",https://www.expat-dakar.com/annonce/villa-r1-a-demolir-castor-6785642
6785581,Villa Angle 300m2 VDN,Maisons à vendre,370000000.00,XOF,VDN,Dakar,,,"8. juil., 14:17",https://www.expat-dakar.com/annonce/villa-angle-300m2-vdn-6785581
6785555,Ref_6245_GL Villa Duplex avec Vue sur Mer à Vendre – Yène,Maisons à vendre,400000000.00,XOF,Yene,Dakar,4,720,"8. juil., 13:57",https://www.expat-dakar.com/annonce/ref-6245-gl-villa-duplex-avec-vue-sur-mer-a-vendre-yene-6785555
6785291,VILLA R+1 À SOMONE,Maisons à vendre,105000000.00,XOF,Somone,Thiès,6,300,"11. juil., 11:43",https://www.expat-dakar.com/annonce/villa-r1-a-somone-6785291
6784432,Villa R+2 mamelles,Maisons à vendre,140000000.00,XOF,Mamelles,Dakar,5,150,"7. juil., 16:04",https://www.expat-dakar.com/annonce/villa-r2-mamelles-6784432
6784427,Villa de 155m2 à Guediawaye,Maisons à vendre,65000000.00,XOF,Guediawaye,Dakar,,155,"7. juil., 15:22",https://www.expat-dakar.com/annonce/villa-de-155m2-a-guediawaye-6784427
6783558,Villa à vendre à Ngaparou,Maisons à vendre,199000000.00,XOF,Ngaparou,Thiès,4,975,"7. juil., 07:15",https://www.expat-dakar.com/annonce/villa-a-vendre-a-ngaparou-6783558
6692384,Villa neuve meublée de 500m2 à vendre à Mboro,Maisons à vendre,49500000.00,XOF,Mboro,Thiès,6,500,"29. avr., 20:52",https://www.expat-dakar.com/annonce/villa-neuve-meublee-de-500m2-a-vendre-a-mboro-6692384
6498681,Magnifique VILLA A VENDRE AU MAMEL,Maisons à vendre,250000000.00,XOF,Mamelles,Dakar,8,160,"6. juil., 11:44",https://www.expat-dakar.com/annonce/magnifique-villa-a-vendre-au-mamel-6498681
6774355,Magnifique villa à vendre Saly Center,Maisons à vendre,200000000.00,XOF,Saly,Thiès,3,,"5. juil., 11:02",https://www.expat-dakar.com/annonce/magnifique-villa-a-vendre-saly-center-6774355
6767006,Belle Maison Face à la Mer à Mboro,Maisons à vendre,15000000.00,XOF,Mboro,Thiès,3,350,"3. juil., 16:06",https://www.expat-dakar.com/annonce/belle-maison-face-a-la-mer-a-mboro-6767006
6779729,Immeuble R+2 à vendre,Maisons à vendre,210000000.00,XOF,Mermoz,Dakar,8,150,"2. juil., 18:17",https://www.expat-dakar.com/annonce/immeuble-r2-a-vendre-6779729
6779208,A VENDRE 350 M2  TF A POINT E,Maisons à vendre,350000000.00,XOF,Point-e,Dakar,5,350,"2. juil., 09:31",https://www.expat-dakar.com/annonce/a-vendre-350-m2-tf-a-point-e-6779208
6779140,A VENDRE 1100 M2 TF A FANN RESIDENCE,Maisons à vendre,1900000000.00,XOF,Fann,Dakar,6,1100,"2. juil., 08:59",https://www.expat-dakar.com/annonce/a-vendre-1100-m2-tf-a-fann-residence-6779140
6778602,VILLA R+4 À VENDRE À OUEST FOIRE,Maisons à vendre,400000000.00,XOF,Ouest foire,Dakar,9,158,"2. juil., 11:04",https://www.expat-dakar.com/annonce/villa-r4-a-vendre-a-ouest-foire-6778602
6779299,Immeuble à vendre sur la Vdn (en face Siège Pds),Maisons à vendre,1800000000.00,XOF,VDN,Dakar,,,"2. juil., 11:00",https://www.expat-dakar.com/annonce/immeuble-a-vendre-sur-la-vdn-en-face-siege-pds-6779299
6778725,A VENDRE UNE ANCIENNE VILLA DE 329 M2 A BAOBAB,Maisons à vendre,275000000.00,XOF,Sicap baobab,Dakar,5,329,"2. juil., 02:02",https://www.expat-dakar.com/annonce/a-vendre-une-ancienne-villa-de-329-m2-a-baobab-6778725
6778691,Villa de Prestige avec Vue Mer à Yoff Virage,Maisons à vendre,799500000.00,XOF,Yoff,Dakar,5,500,"1. juil., 21:17",https://www.expat-dakar.com/annonce/villa-de-prestige-avec-vue-mer-a-yoff-virage-6778691
6778688,Villa à vendre à Saly,Maisons à vendre,299500000.00,XOF,Mbour,Thiès,3,600,"1. juil., 20:57",https://www.expat-dakar.com/annonce/villa-a-vendre-a-saly-6778688
6635128,VENTE VILLA RESIDENTIELLE À SALY,Maisons à vendre,350000000.00,XOF,Saly Portudal,Thiès,5,1463,"1. juil., 13:53",https://www.expat-dakar.com/annonce/vente-villa-residentielle-a-saly-6635128
6601777,Opportunité pieds dans l’eau,Maisons à vendre,700000000.00,XOF,Virage,Dakar,7,500,"30. juin, 20:10",https://www.expat-dakar.com/annonce/opportunite-pieds-dans-leau-6601777
