listing_id,title,category,price_fcfa,currency,neighborhood,city_region,bedrooms,surface_m2,date_posted_raw,url
6719558,Villa à vendre Rufisque Sortie 9,Maisons à vendre,48000000.0,XOF,Rufisque,Dakar,4.0,150.0,"8. juin, 16:37",https://www.expat-dakar.com/annonce/villa-a-vendre-rufisque-sortie-9-6719558
6747607,VILLA À VENDRE À LA SOMONE,Maisons à vendre,130000000.0,XOF,Somone,Thiès,4.0,300.0,"7. juin, 20:59",https://www.expat-dakar.com/annonce/villa-a-vendre-a-la-somone-6747607
6742462,Villa moderne spacieuse 3 niveaux avec garage double,Maisons à vendre,80000000.0,XOF,Keur Massar,Dakar,7.0,250.0,"6. juin, 15:10",https://www.expat-dakar.com/annonce/villa-moderne-spacieuse-3-niveaux-avec-garage-double-6742462
6747218,UNE OPPORTUNITÉ UNIQUE DE 563 m² À NGOR MÉRIDIEN,Maisons à vendre,650000000.0,XOF,Ngor,Dakar,5.0,563.0,"6. juin, 12:25",https://www.expat-dakar.com/annonce/une-opportunite-unique-de-563-m2-a-ngor-meridien-6747218
6605219,Villa de rêve à Fann Residence,Maisons à vendre,3200000000.0,XOF,Fann,Dakar,7.0,1200.0,"4. juin, 14:52",https://www.expat-dakar.com/annonce/villa-de-reve-a-fann-residence-6605219
6702177,À VENDRE – Villa avec appartement indépendant à Ngaparou,Maisons à vendre,390000000.0,XOF,Ngaparou,Thiès,4.0,467.0,"27. avr., 09:13",https://www.expat-dakar.com/annonce/a-vendre-villa-avec-appartement-independant-a-ngaparou-6702177
6743615,Maison neuf 180 metre carré jamais habitée à vendre apix,Maisons à vendre,65000000.0,XOF,vdn 3,Dakar,5.0,180.0,"3. juin, 17:16",https://www.expat-dakar.com/annonce/maison-neuf-180-metre-carre-jamais-habitee-a-vendre-apix-6743615
6743614,Belle Villa avec piscine a Ngaparou,Maisons à vendre,158414000.0,XOF,Ngaparou,Thiès,4.0,170.0,"3. juin, 16:53",https://www.expat-dakar.com/annonce/belle-villa-avec-piscine-a-ngaparou-6743614
6743610,À VENDRE – Villa en résidence bord de mer à Saly,Maisons à vendre,295115000.0,XOF,Saly,Thiès,3.0,370.0,"3. juin, 16:40",https://www.expat-dakar.com/annonce/a-vendre-villa-en-residence-bord-de-mer-a-saly-6743610
6537266,Maison à vendre à Dieuppeul,Maisons à vendre,210000000.0,XOF,Dieuppeul,Dakar,4.0,257.0,"3. juin, 16:05",https://www.expat-dakar.com/annonce/maison-a-vendre-a-dieuppeul-6537266
6743520,Maison en finition avec Titre Foncier,Maisons à vendre,220000000.0,XOF,Cité Damel,Dakar,5.0,180.0,"3. juin, 14:55",https://www.expat-dakar.com/annonce/maison-en-finition-avec-titre-foncier-6743520
6543269,Maison à vendre,Maisons à vendre,21000000.0,XOF,Lac Rose,Dakar,5.0,225.0,"3. juin, 10:53",https://www.expat-dakar.com/annonce/maison-a-vendre-6543269
6742995,MAISON PIED DANS L'EAU A SINDOU,Maisons à vendre,98000000.0,XOF,Yene,Dakar,7.0,660.0,"3. juin, 09:13",https://www.expat-dakar.com/annonce/maison-pied-dans-leau-a-sindou-6742995
6590335,Ref_6232_GL  Propriété à vendre à Ngeurigne Sérère,Maisons à vendre,299000000.0,XOF,Nguering,Thiès,9.0,1412.0,"1. juin, 13:45",https://www.expat-dakar.com/annonce/ref-6232-gl-propriete-a-vendre-a-ngeurigne-serere-6590335
6528895,Magnifique villa avec piscine a Nguéring,Maisons à vendre,225000000.0,XOF,Corniche,Dakar,4.0,1200.0,"1. juin, 11:31",https://www.expat-dakar.com/annonce/magnifique-villa-avec-piscine-a-nguering-6528895
6511164,villa entièrement meublée à vendre,Maisons à vendre,120000000.0,XOF,Somone,Thiès,4.0,1200.0,"1. juin, 11:30",https://www.expat-dakar.com/annonce/villa-entierement-meublee-a-vendre-6511164
6739812,Grande villa inachevée à vendre,Maisons à vendre,22000000.0,XOF,Niague,Dakar,3.0,193.0,"30. mai, 23:20",https://www.expat-dakar.com/annonce/grande-villa-inachevee-a-vendre-6739812
6738572,Villa moderne avec piscine privée et jardin paysager,Maisons à vendre,155000000.0,XOF,Somone,Thiès,3.0,170.0,"3. juin, 07:08",https://www.expat-dakar.com/annonce/villa-moderne-avec-piscine-privee-et-jardin-paysager-6738572
6623918,À VENDRE – Villa meublée avec piscine à Saly,Maisons à vendre,95000000.0,XOF,Saly Portudal,Thiès,4.0,467.0,"27. mai, 20:07",https://www.expat-dakar.com/annonce/a-vendre-villa-meublee-avec-piscine-a-saly-6623918
6708777,VILLA AVEC PISCINE A VENDRE / SALY,Maisons à vendre,125000000.0,XOF,Saly Portudal,Thiès,4.0,310.0,"27. mai, 20:07",https://www.expat-dakar.com/annonce/villa-avec-piscine-a-vendre-saly-6708777
6736987,VILA 600M2 DOUBLE ANGLE NGAPAROU,Maisons à vendre,125000000.0,XOF,Ngaparou,Thiès,4.0,600.0,"27. mai, 20:06",https://www.expat-dakar.com/annonce/vila-600m2-double-angle-ngaparou-6736987
6708784,VILLA À VENDRE À 400M DE LA PLAGE / SALY,Maisons à vendre,205000000.0,XOF,Saly Portudal,Thiès,4.0,700.0,"27. mai, 19:50",https://www.expat-dakar.com/annonce/villa-a-vendre-a-400m-de-la-plage-saly-6708784
6708782,VILLA A NGAPAROU COTE PLAGE,Maisons à vendre,170000000.0,XOF,Ngaparou,Thiès,4.0,900.0,"27. mai, 19:49",https://www.expat-dakar.com/annonce/villa-a-ngaparou-cote-plage-6708782
6565498,Coup de cœur à vendre à Ngaparou,Maisons à vendre,168000000.0,XOF,Ngaparou,Thiès,4.0,370.0,"27. mai, 09:35",https://www.expat-dakar.com/annonce/coup-de-coeur-a-vendre-a-ngaparou-6565498
6664487,Villa en VEFA à vendre à Nguerigne,Maisons à vendre,80000000.0,XOF,Nguering,Thiès,3.0,400.0,"27. mai, 09:33",https://www.expat-dakar.com/annonce/villa-en-vefa-a-vendre-a-nguerigne-6664487
6586081,Villa à vendre à la patt d’oie pas loin de Keur Yof,Maisons à vendre,95000000.0,XOF,Patte d‘oie,Dakar,6.0,150.0,"25. mai, 09:11",https://www.expat-dakar.com/annonce/villa-a-vendre-a-la-patt-doie-pas-loin-de-keur-yof-6586081
6070999,Maison habitable à ngor Almadies,Maisons à vendre,320000000.0,XOF,Ngor,Dakar,5.0,330.0,"23. mai, 14:03",https://www.expat-dakar.com/annonce/maison-habitable-a-ngor-almadies-6070999
6591468,Villa à vendre à Nguerigne,Maisons à vendre,119600000.0,XOF,Nguering,Thiès,3.0,316.0,"27. mai, 09:33",https://www.expat-dakar.com/annonce/villa-a-vendre-a-nguerigne-6591468
6732143,Immeuble a vendre au POINT E,Maisons à vendre,800000000.0,XOF,Point-e,Dakar,5.0,400.0,"22. mai, 20:50",https://www.expat-dakar.com/annonce/immeuble-a-vendre-au-point-e-6732143
6715331,Villa R+1 à vendre,Maisons à vendre,125000000.0,XOF,Thiès,Thiès,8.0,300.0,"8. mai, 21:47",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-6715331
6732144,Villa a vendre aux Mamelles,Maisons à vendre,850000000.0,XOF,Mamelles,Dakar,5.0,400.0,"22. mai, 20:50",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-mamelles-6732144
6571219,Villa meublée R+1 à vendre à Ngaparou,Maisons à vendre,210000000.0,XOF,Ngaparou,Thiès,6.0,467.0,"22. mai, 13:32",https://www.expat-dakar.com/annonce/villa-meublee-r1-a-vendre-a-ngaparou-6571219
6562996,Maison à vendre centre à 200 m de l’assemblée nationale,Maisons à vendre,1025000000.0,XOF,Plateau,Dakar,5.0,410.0,"22. mai, 11:30",https://www.expat-dakar.com/annonce/maison-a-vendre-centre-a-200-m-de-lassemblee-nationale-6562996
6731415,Villa à vendre à Ngaparou,Maisons à vendre,288000000.0,XOF,Ngaparou,Thiès,4.0,835.0,"22. juin, 12:01",https://www.expat-dakar.com/annonce/villa-a-vendre-a-ngaparou-6731415
6729866,Villa à vendre à Ngaparou,Maisons à vendre,320000000.0,XOF,Ngaparou,Thiès,6.0,600.0,"21. mai, 07:42",https://www.expat-dakar.com/annonce/villa-a-vendre-a-ngaparou-6729866
6717570,Maison r+1 inachevé a Bambilor a la cité CDC,Maisons à vendre,30000000.0,XOF,Bambilor,Dakar,5.0,150.0,"11. mai, 11:17",https://www.expat-dakar.com/annonce/maison-r1-inacheve-a-bambilor-a-la-cite-cdc-6717570
6728651,Villa R+1  a vendre a la Zone A,Maisons à vendre,250000000.0,XOF,Dakar,Dakar,5.0,280.0,"20. mai, 10:41",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-a-la-zone-a-6728651
6688505,Villa Mitoyenne F4 neuf à vendre -au Lac Rose,Maisons à vendre,260000000.0,XOF,Lac Rose,Dakar,5.0,250.0,"20. mai, 10:36",https://www.expat-dakar.com/annonce/villa-mitoyenne-f4-neuf-a-vendre-au-lac-rose-6688505
6688499,Villa Jumellée F5 R+1 neuf à vendre -Ville Verte au Lac Rose,Maisons à vendre,330000000.0,XOF,Lac Rose,Dakar,5.0,342.0,"20. mai, 10:36",https://www.expat-dakar.com/annonce/villa-jumellee-f5-r1-neuf-a-vendre-ville-verte-au-lac-rose-6688499
6688491,Villa Individuelle F5 R+1 neuf à vendre  à Lac Rose,Maisons à vendre,355000000.0,XOF,Lac Rose,Dakar,5.0,450.0,"20. mai, 10:34",https://www.expat-dakar.com/annonce/villa-individuelle-f5-r1-neuf-a-vendre-a-lac-rose-6688491
6728288,Villas à vendre à Ngaparou,Maisons à vendre,230000000.0,XOF,Ngaparou,Thiès,5.0,750.0,"5. juin, 10:58",https://www.expat-dakar.com/annonce/villas-a-vendre-a-ngaparou-6728288
6700548,Villa R+1 à vendre au Point E,Maisons à vendre,380000000.0,XOF,Dieuppeul,Dakar,5.0,250.0,"19. mai, 22:18",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-au-point-e-6700548
5934293,🏠 Maison en finition à vendre à Niaga-lac rose,Maisons à vendre,40000000.0,XOF,Lac Rose,Dakar,5.0,600.0,"19. mai, 18:40",https://www.expat-dakar.com/annonce/maison-en-finition-a-vendre-a-niaga-lac-rose-5934293
6704588,IMMEUBLE À VENDRE AUX ALMADIES,Maisons à vendre,1380000000.0,XOF,Almadies,Dakar,5.0,1400.0,"samedi, 12:01",https://www.expat-dakar.com/annonce/immeuble-a-vendre-aux-almadies-6704588
6727123,VIRAGE: très belle Villa à vendre 633 m2 – TF,Maisons à vendre,800000000.0,XOF,Virage,Dakar,5.0,633.0,"19. mai, 09:15",https://www.expat-dakar.com/annonce/virage-tres-belle-villa-a-vendre-633-m2-tf-6727123
6692378,Maison à vendre à yeumbeul/cité comico,Maisons à vendre,35000000.0,XOF,Yeumbeul,Dakar,5.0,250.0,"16. mai, 10:57",https://www.expat-dakar.com/annonce/maison-a-vendre-a-yeumbeulcite-comico-6692378
6723586,A VENDRE UNE VILLA D' ANGLE R+2,Maisons à vendre,280000000.0,XOF,VDN,Dakar,8.0,200.0,"15. mai, 08:59",https://www.expat-dakar.com/annonce/a-vendre-une-villa-d-angle-r2-6723586
6558231,Pieds dans l’eau,Maisons à vendre,1500000000.0,XOF,Almadies,Dakar,7.0,900.0,"12. mai, 17:31",https://www.expat-dakar.com/annonce/pieds-dans-leau-6558231
6719315,Jolies Villas pieds dans l’eau et vue sur mer,Maisons à vendre,1900000000.0,XOF,Almadies,Dakar,5.0,1400.0,"15. mai, 10:43",https://www.expat-dakar.com/annonce/jolies-villas-pieds-dans-leau-et-vue-sur-mer-6719315
6713092,VILLA AVEC PISCINE A SALY,Maisons à vendre,130000000.0,XOF,Saly,Thiès,4.0,310.0,"12. mai, 16:20",https://www.expat-dakar.com/annonce/villa-avec-piscine-a-saly-6713092
6553745,Maison à vendre à Zac Mbao,Maisons à vendre,58000000.0,XOF,Mbao,Dakar,5.0,157.0,"27. juin, 20:38",https://www.expat-dakar.com/annonce/maison-a-vendre-a-zac-mbao-6553745
6523962,Maison tout confort à vendre  - WARANG (Petite Côte),Maisons à vendre,98000000.0,XOF,Warang,Thiès,4.0,200.0,"4. juil., 13:42",https://www.expat-dakar.com/annonce/maison-tout-confort-a-vendre-warang-petite-cote-6523962
6718132,A VENDRE UNE VILLA A DEMOLIR,Maisons à vendre,1600000000.0,XOF,Fann,Dakar,5.0,900.0,"14. juin, 00:10",https://www.expat-dakar.com/annonce/a-vendre-une-villa-a-demolir-6718132
6715035,"Villa R+1 à vendre à Niary Tally, Rond-Point Jet d’Eau",Maisons à vendre,190000000.0,XOF,Dakar,Dakar,5.0,300.0,"5. juin, 15:40",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-a-niary-tally-rond-point-jet-deau-6715035
6524087,"Villa à vendre – Mamelles, Cité Cheikh Amar",Maisons à vendre,400000000.0,XOF,Mamelles,Dakar,5.0,350.0,"8. mai, 21:52",https://www.expat-dakar.com/annonce/villa-a-vendre-mamelles-cite-cheikh-amar-6524087
6715028,Villa neuve à vendre à ngaparou,Maisons à vendre,160000000.0,XOF,Colobane,Dakar,4.0,150.0,"8. mai, 13:04",https://www.expat-dakar.com/annonce/villa-neuve-a-vendre-a-ngaparou-6715028
6714790,Villa neuve à vendre à la Somone,Maisons à vendre,139000000.0,XOF,Somone,Thiès,4.0,350.0,"8. mai, 07:43",https://www.expat-dakar.com/annonce/villa-neuve-a-vendre-a-la-somone-6714790
6641406,Villa à vendre angle à keur mbaye fall,Maisons à vendre,22000000.0,XOF,Mbao,Dakar,6.0,150.0,"7. mai, 16:02",https://www.expat-dakar.com/annonce/villa-a-vendre-angle-a-keur-mbaye-fall-6641406
6570860,Charmante villa  R+1 a vendre à la Cité Djily Mbaye,Maisons à vendre,170000000.0,XOF,Yoff,Dakar,3.0,228.0,"7. mai, 09:20",https://www.expat-dakar.com/annonce/charmante-villa-r1-a-vendre-a-la-cite-djily-mbaye-6570860
6628539,Location-Vente F3  Titre Foncier à lac rose,Maisons à vendre,25000000.0,XOF,Lac Rose,Dakar,5.0,250.0,"6. mai, 12:35",https://www.expat-dakar.com/annonce/location-vente-f3-titre-foncier-a-lac-rose-6628539
6711721,Maison à vendre à ZAC MBAO,Maisons à vendre,120000000.0,XOF,Zac Mbao,Dakar,7.0,180.0,"6. mai, 11:15",https://www.expat-dakar.com/annonce/maison-a-vendre-a-zac-mbao-6711721
6712705,Ref_6238_GL  Villa à vendre à Ouagou-Niayes /HLM,Maisons à vendre,175000000.0,XOF,Hlm,Dakar,5.0,282.0,"6. mai, 10:50",https://www.expat-dakar.com/annonce/ref-6238-gl-villa-a-vendre-a-ouagou-niayes-hlm-6712705
6706760,Un ensemble immobilier de 820 m2 vue sur mer à Toubab Dialaw,Maisons à vendre,180000000.0,XOF,Toubab Dialaw,Thiès,11.0,820.0,"6. mai, 09:17",https://www.expat-dakar.com/annonce/un-ensemble-immobilier-de-820-m2-vue-sur-mer-a-toubab-dialaw-6706760
6555730,Villa à vendre aux Almadies Recasement 1,Maisons à vendre,450000000.0,XOF,Almadies,Dakar,4.0,300.0,"6. mai, 05:58",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-almadies-recasement-1-6555730
6712150,Immeuble R+6 A Vendre,Maisons à vendre,1100000000.0,XOF,Dieuppeul,Dakar,5.0,1440.0,"5. mai, 23:41",https://www.expat-dakar.com/annonce/immeuble-r6-a-vendre-6712150
6642350,Villa à vendre à  Bopp,Maisons à vendre,250000000.0,XOF,Grand-Dakar,Dakar,4.0,250.0,"4. mai, 16:14",https://www.expat-dakar.com/annonce/villa-a-vendre-a-bopp-6642350
6638843,Villa TF avec piscine a vendre au Point E,Maisons à vendre,520000000.0,XOF,Point-e,Dakar,4.0,493.0,"3. juin, 15:06",https://www.expat-dakar.com/annonce/villa-tf-avec-piscine-a-vendre-au-point-e-6638843
6710086,Dakar - Apix maison bien Placée,Maisons à vendre,50000000.0,XOF,Rufisque,Dakar,5.0,150.0,"4. mai, 11:28",https://www.expat-dakar.com/annonce/dakar-apix-maison-bien-placee-6710086
6709993,Maison à vendre Sacré Coeur 3,Maisons à vendre,500000000.0,XOF,Sacré-cœur,Dakar,5.0,250.0,"4. mai, 10:20",https://www.expat-dakar.com/annonce/maison-a-vendre-sacre-coeur-3-6709993
6708788,À VENDRE – Villa avec piscine à Nianing,Maisons à vendre,70000000.0,XOF,Nianing,Thiès,4.0,300.0,"2. mai, 16:26",https://www.expat-dakar.com/annonce/a-vendre-villa-avec-piscine-a-nianing-6708788
6623917,VILLA A VENDRE DANS UNE RESIDENCE SECURISEE 24/24 à Saly 🌊,Maisons à vendre,210000000.0,XOF,Saly Portudal,Thiès,4.0,467.0,"2. mai, 15:58",https://www.expat-dakar.com/annonce/villa-a-vendre-dans-une-residence-securisee-2424-a-saly-6623917
6708779,VILLA AVEC 5 STUDIOS ET DEUX APPARTEMENTS / Saly,Maisons à vendre,150000000.0,XOF,Saly Portudal,Thiès,4.0,500.0,"2. mai, 15:57",https://www.expat-dakar.com/annonce/villa-avec-5-studios-et-deux-appartements-saly-6708779
6494202,VILLA A VENDRE A NGAPAROU,Maisons à vendre,125000000.0,XOF,Ngaparou,Thiès,5.0,600.0,"2. mai, 15:47",https://www.expat-dakar.com/annonce/villa-a-vendre-a-ngaparou-6494202
6708744,VILLA R+1 A VENDRE / NGERIGNE PETITE COTE,Maisons à vendre,95000000.0,XOF,Saly Portudal,Thiès,4.0,300.0,"2. mai, 15:21",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-ngerigne-petite-cote-6708744
6708724,VILLA PIEDS DANS L'EAU A NGAPAROU,Maisons à vendre,350000000.0,XOF,Ngaparou,Thiès,4.0,600.0,"2. mai, 14:54",https://www.expat-dakar.com/annonce/villa-pieds-dans-leau-a-ngaparou-6708724
6497269,TITRE FONCIER INDIVIDUEL A MBOUR,Maisons à vendre,300000000.0,XOF,Mbour,Thiès,4.0,440.0,"2. mai, 14:44",https://www.expat-dakar.com/annonce/titre-foncier-individuel-a-mbour-6497269
6707193,Villa neuve de 1000 m² pied dans l' eau Almadies,Maisons à vendre,2000000000.0,XOF,Almadies,Dakar,5.0,1000.0,"30. avr., 20:01",https://www.expat-dakar.com/annonce/villa-neuve-de-1000-m2-pied-dans-l-eau-almadies-6707193
6707073,Villa à vendre à SIPRES 2,Maisons à vendre,280000000.0,XOF,Sud foire,Dakar,4.0,204.0,"22. mai, 14:03",https://www.expat-dakar.com/annonce/villa-a-vendre-a-sipres-2-6707073
6704540,Villa a démolir sur une surface de 688m2 aux Almadies,Maisons à vendre,699000000.0,XOF,Almadies,Dakar,6.0,684.0,"30. avr., 16:05",https://www.expat-dakar.com/annonce/villa-a-demolir-sur-une-surface-de-688m2-aux-almadies-6704540
6704144,🏡 Magnifique Villa R+1 avec Piscine à vendre Ngor,Maisons à vendre,490000000.0,XOF,Ngor,Dakar,5.0,506.0,"28. avr., 11:55",https://www.expat-dakar.com/annonce/magnifique-villa-r1-avec-piscine-a-vendre-ngor-6704144
6632105,VENTE – VILLA À DÉMOLIR À Sicap Karack,Maisons à vendre,120000000.0,XOF,Karack,Dakar,5.0,155.0,"28. avr., 11:34",https://www.expat-dakar.com/annonce/vente-villa-a-demolir-a-sicap-karack-6632105
6498776,Ref_6219_GL Villa à vendre à Nguerigne Bambara,Maisons à vendre,200000000.0,XOF,Nguering,Thiès,3.0,1000.0,"28. avr., 11:21",https://www.expat-dakar.com/annonce/ref-6219-gl-villa-a-vendre-a-nguerigne-bambara-6498776
6702999,Immeuble R+10 à vendre au Point E,Maisons à vendre,3000000000.0,XOF,Point-e,Dakar,5.0,250.0,"27. avr., 18:22",https://www.expat-dakar.com/annonce/immeuble-r10-a-vendre-au-point-e-6702999
6688525,Villa a vendre sipres 2,Maisons à vendre,300000000.0,XOF,Liberte 6 extension,Dakar,5.0,359.0,"27. avr., 14:01",https://www.expat-dakar.com/annonce/villa-a-vendre-sipres-2-6688525
5984375,Villa r+1 a vendre cité sir,Maisons à vendre,62000000.0,XOF,Almadies 2,Dakar,5.0,160.0,"27. avr., 08:19",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-cite-sir-5984375
6563934,Villa à vendre,Maisons à vendre,125000000.0,XOF,Ouakam,Dakar,11.0,220.0,"25. avr., 23:03",https://www.expat-dakar.com/annonce/villa-a-vendre-6563934
6700754,F4 d e225 m² à vendre sur la corniche,Maisons à vendre,300000000.0,XOF,Ouakam,Dakar,3.0,225.0,"5. mai, 12:06",https://www.expat-dakar.com/annonce/f4-d-e225-m2-a-vendre-sur-la-corniche-6700754
6700751,Villa R +1 à vendre au point e,Maisons à vendre,380000000.0,XOF,Point-e,Dakar,4.0,251.0,"18. mai, 11:49",https://www.expat-dakar.com/annonce/villa-r-1-a-vendre-au-point-e-6700751
6700753,VILLA À VENDRE – CENTENAIRE GIBRALTAR,Maisons à vendre,330000000.0,XOF,Gibraltar,Dakar,5.0,300.0,"24. avr., 22:26",https://www.expat-dakar.com/annonce/villa-a-vendre-centenaire-gibraltar-6700753
6700744,"Villa à vendre aux Almadies, près du casino.",Maisons à vendre,725000000.0,XOF,Almadies,Dakar,6.0,1241.0,"24. avr., 21:57",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-almadies-pres-du-casino-6700744
5923675,🏡 Maison à vendre aux Almadies : grande villa,Maisons à vendre,1300000000.0,XOF,Almadies,Dakar,7.0,1008.0,"24. avr., 21:50",https://www.expat-dakar.com/annonce/maison-a-vendre-aux-almadies-grande-villa-5923675
6700721,🏡 Villa de luxe à vendre à Dakar Mamelles.,Maisons à vendre,750000000.0,XOF,Mamelles,Dakar,7.0,411.0,"24. avr., 20:38",https://www.expat-dakar.com/annonce/villa-de-luxe-a-vendre-a-dakar-mamelles-6700721
6678652,Maison inachevée à vendre TF individuel CITÉ PORT,Maisons à vendre,27000000.0,XOF,Kounoune,Dakar,3.0,150.0,"24. avr., 20:17",https://www.expat-dakar.com/annonce/maison-inachevee-a-vendre-tf-individuel-cite-port-6678652
6489445,Immeuble moderne R+4 à vendre à Ngor,Maisons à vendre,750000000.0,XOF,Ngor,Dakar,5.0,250.0,"24. avr., 09:36",https://www.expat-dakar.com/annonce/immeuble-moderne-r4-a-vendre-a-ngor-6489445
6694998,Villa R+2 à vendre à Gibraltar,Maisons à vendre,100000000.0,XOF,Gibraltar,Dakar,5.0,105.0,"27. avr., 11:33",https://www.expat-dakar.com/annonce/villa-r2-a-vendre-a-gibraltar-6694998
6695016,Villa Angle 180m² Titre Foncier - Diamaguene Sicap Mbao,Maisons à vendre,49000000.0,XOF,Sicap mbao,Dakar,5.0,180.0,"Hier, 16:26",https://www.expat-dakar.com/annonce/villa-angle-180m2-titre-foncier-diamaguene-sicap-mbao-6695016
6683395,"Villa - Résidence Safari, à 50 m de la plage + piscine",Maisons à vendre,133000000.0,XOF,Saly,Thiès,2.0,85.0,"5. mai, 18:37",https://www.expat-dakar.com/annonce/villa-residence-safari-a-50-m-de-la-plage-piscine-6683395
6641041,Ref_6234_PL – Villa TF à vendre au Point E,Maisons à vendre,524999999.0,XOF,Point-e,Dakar,4.0,493.0,"8. mai, 19:48",https://www.expat-dakar.com/annonce/ref-6234-pl-villa-tf-a-vendre-au-point-e-6641041
6674571,IMMEUBLE A VENDRE – PARCELLES ASSAINIES U12 ✨🏢,Maisons à vendre,130000000.0,XOF,Parcelles Assainies,Dakar,14.0,927.0,"1. juin, 15:50",https://www.expat-dakar.com/annonce/immeuble-a-vendre-parcelles-assainies-u12-6674571
6664873,Belle villa à vendre aux Mamelles,Maisons à vendre,315000000.0,XOF,Mamelles,Dakar,6.0,300.0,"22. mai, 14:07",https://www.expat-dakar.com/annonce/belle-villa-a-vendre-aux-mamelles-6664873
6656328,Maison à vendre à la cité Djiby Mbaye à 200 mètres a la mer,Maisons à vendre,250000000.0,XOF,Djily mbaye,Dakar,5.0,300.0,"31. mai, 23:08",https://www.expat-dakar.com/annonce/maison-a-vendre-a-la-cite-djiby-mbaye-a-200-metres-a-la-mer-6656328
6460456,VILLA A LOUER AUX MAMELLES,Maisons à vendre,350000000.0,XOF,Mamelles,Dakar,4.0,450.0,"5. mai, 10:35",https://www.expat-dakar.com/annonce/villa-a-louer-aux-mamelles-6460456
6636134,"Immeuble à vendre – Grand Mbao, Cité Baobab",Maisons à vendre,170000000.0,XOF,Mbao,Dakar,10.0,600.0,"19. mai, 12:44",https://www.expat-dakar.com/annonce/immeuble-a-vendre-grand-mbao-cite-baobab-6636134
6596294,Villa à vendre à Ngueringue Sérère,Maisons à vendre,180000000.0,XOF,Nguering,Thiès,4.0,1040.0,"6. juil., 10:00",https://www.expat-dakar.com/annonce/villa-a-vendre-a-ngueringue-serere-6596294
6562883,Villa piscine lac rose en face du lac,Maisons à vendre,70000000.0,XOF,Lac rose,Dakar,3.0,250.0,"6. août, 12:05",https://www.expat-dakar.com/annonce/villa-piscine-lac-rose-en-face-du-lac-6562883
6452385,Villa à vendre aux mamelles pharmacie atlantique,Maisons à vendre,400000000.0,XOF,Mamelles,Dakar,4.0,275.0,"4. août, 15:57",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-mamelles-pharmacie-atlantique-6452385
6528686,Villa R+1 à vendre à LIBERTE 6,Maisons à vendre,330000000.0,XOF,Liberte 6,Dakar,5.0,300.0,"12. mai, 11:52",https://www.expat-dakar.com/annonce/villa-r1-a-vendre-a-liberte-6-6528686
6199980,Villa à vendre aux Almadies juste derrière Philippe Moris,Maisons à vendre,400000000.0,XOF,Almadies,Dakar,5.0,310.0,"mardi, 20:44",https://www.expat-dakar.com/annonce/villa-a-vendre-aux-almadies-juste-derriere-philippe-moris-6199980
6340929,Maison à vendre a la vdn derrière eslusive,Maisons à vendre,380000000.0,XOF,VDN,Dakar,4.0,400.0,"lundi, 21:41",https://www.expat-dakar.com/annonce/maison-a-vendre-a-la-vdn-derriere-eslusive-6340929
6738727,Appartement à vendre à Mermoz Dakar – Dernier étage,Appartements à vendre,250000000.0,XOF,Mermoz,Dakar,3.0,242.0,"25. juil., 14:30",https://www.expat-dakar.com/annonce/appartement-a-vendre-a-mermoz-dakar-dernier-etage-6738727
6827162,Appartement dakar ponty tower,Appartements à vendre,186750000.0,XOF,Plateau,Dakar,2.0,124.0,"Aujourd'hui, 08:50",https://www.expat-dakar.com/annonce/appartement-dakar-ponty-tower-6827162
6827630,Jolie Appartement à vendre aux Almadies vers Casino,Appartements à vendre,205000000.0,XOF,Almadies,Dakar,3.0,221.0,"Aujourd'hui, 17:04",https://www.expat-dakar.com/annonce/jolie-appartement-a-vendre-aux-almadies-vers-casino-6827630
6827456,Ref_4236_PL Appartement à vendre  à Liberté 6 extension,Appartements à vendre,75000000.0,XOF,Liberte 6 extension,Dakar,2.0,173.0,"Aujourd'hui, 13:30",https://www.expat-dakar.com/annonce/ref-4236-pl-appartement-a-vendre-a-liberte-6-extension-6827456
6826975,Appartement à vendre dans le haut plateau assemblée,Appartements à vendre,440000000.0,XOF,Plateau,Dakar,3.0,226.0,"Hier, 14:29",https://www.expat-dakar.com/annonce/appartement-a-vendre-dans-le-haut-plateau-assemblee-6826975
6826809,Appartement haut de gamme à vendre aux Almadies,Appartements à vendre,250000000.0,XOF,Almadies,Dakar,4.0,285.0,"Hier, 12:04",https://www.expat-dakar.com/annonce/appartement-haut-de-gamme-a-vendre-aux-almadies-6826809
6826560,Appartement neuf f4 à la Zone B (face point E),Appartements à vendre,99000000.0,XOF,Ngor,Dakar,3.0,170.0,"Hier, 08:53",https://www.expat-dakar.com/annonce/appartement-neuf-f4-a-la-zone-b-face-point-e-6826560
